"Country","Year","Cocoa","Tea","Chocolate","Spices","Coffee"
"Nepal",2015,0,151856,0,39932,21328
"Nepal",2016,0,162769,0,75946,27277
"Netherlands",1996,68989768,1337060,5458902,1579399,31600925
"Netherlands",1997,79359005,1611706,5455114,1522539,38830809
"Netherlands",1998,75887559,1954147,5662191,1831504,37553759
"Netherlands",1999,76074782,1029977,7036719,1461475,35070876
"Netherlands",2000,76397761,1129160,9382767,2616018,36220896
"Netherlands",2001,98272867,898416,10151342,1938269,36818480
"Netherlands",2002,119692219,1100265,11452597,1751181,37766986
"Netherlands",2003,171125739,1766247,11104610,1384655,44380616
"Netherlands",2004,157446797,2264447,14965133,1237244,53207583
"Netherlands",2005,131010351,3261444,14094833,673871,18655837
"Netherlands",2006,122759764,3351321,10754716,896820,12563413
"Netherlands",2007,103338454,1769518,12963649,498058,9689024
"Netherlands",2008,128769711,1577943,13133394,997060,4760868
"Netherlands",2009,161363817,1901180,9181464,939218,2932582
"Netherlands",2010,251297772,1958566,8073322,1223504,3276972
"Netherlands",2011,290088803,1508119,16160400,1257694,4901327
"Netherlands",2012,263129114,2309985,10305620,1309493,18255620
"Netherlands",2013,198341149,3427332,11480124,807041,22523354
"Netherlands",2014,163654031,5549218,13276720,990263,19087012
"Netherlands",2015,141065965,3093183,11206315,3773876,17727859
"Netherlands",2016,205774821,116598,11715612,2078422,21812896
"Netherlands Antilles",1996,0,0,0,0,37998
"Netherlands Antilles",1999,0,0,0,0,49284
"Netherlands Antilles",2005,0,0,3385,0,0
"Netherlands Antilles",2006,0,34640,0,0,0
"Netherlands Antilles",2008,0,3484,0,0,3581
"Netherlands Antilles",2009,0,4507,0,0,0
"New Caledonia",2001,0,0,0,0,46441
"New Zealand",1996,0,0,9199,0,8105
"New Zealand",1997,0,10595,1948,0,0
"New Zealand",1998,0,0,4613,0,0
"New Zealand",1999,45780,0,0,0,103186
"New Zealand",2000,4890,0,12326,0,0
"New Zealand",2001,0,0,332418,121024,5639
"New Zealand",2002,50834,0,206109,157561,9905
"New Zealand",2003,0,4303,62899,17788,558192
"New Zealand",2004,0,0,307426,42203,433972
"New Zealand",2005,0,0,82680,170383,0
"New Zealand",2006,0,0,56805,33824,0
"New Zealand",2007,0,0,35312,48404,5196
"New Zealand",2008,0,18933,29198,14068,18286
"New Zealand",2009,0,0,26450,73048,0
"New Zealand",2010,0,3225,9315,58910,5650
"New Zealand",2011,70593,0,90715,71980,4953
"New Zealand",2012,0,4642,80178,58530,2515
"New Zealand",2013,0,0,6007,41214,29842
"New Zealand",2014,0,39064,0,6033,238986
"New Zealand",2015,0,39064,17960,2407,169915
"New Zealand",2016,0,4136,9922,0,33035
"Nicaragua",1996,240762,0,0,1156314,5988045
"Nicaragua",1997,0,0,0,1250744,17350277
"Nicaragua",1998,0,0,0,91464,28990612
"Nicaragua",1999,0,0,0,99642,26118179
"Nicaragua",2000,0,0,0,263001,61472298
"Nicaragua",2001,2806,0,0,289906,38173375
"Nicaragua",2002,0,0,0,765272,33023811
"Nicaragua",2003,4691,0,0,342060,42240125
"Nicaragua",2004,3975,0,83410,293963,55829805
"Nicaragua",2005,395441,0,0,148682,53377153
"Nicaragua",2006,19336,0,3189,587725,92743421
"Nicaragua",2007,0,0,0,507598,85737654
"Nicaragua",2008,2570,0,3377,765176,144320098
"Nicaragua",2009,6052,0,0,682026,115862591
"Nicaragua",2010,0,0,0,1264826,168543407
"Nicaragua",2011,189377,0,0,1758427,226337868
"Nicaragua",2012,217697,0,9453,1696483,232198824
"Nicaragua",2013,27872,0,22007,1194886,168950620
"Nicaragua",2014,106799,0,15369,1096446,233999080
"Nicaragua",2015,248638,0,20272,1129124,237995880
"Nicaragua",2016,193387,0,18412,641685,261346034
"Niger",1996,0,4081,0,0,0
"Niger",1997,0,0,0,18188,0
"Niger",2000,0,0,0,17693,0
"Niger",2004,0,25376,0,0,0
"Niger",2006,0,0,41372,0,0
"Niger",2016,4648,0,0,69646,0
"Nigeria",1996,5587269,0,1885,329417,0
"Nigeria",1997,6416284,0,2294,418425,405813
"Nigeria",1998,4711034,0,0,989713,105233
"Nigeria",1999,3618950,0,0,371867,54490
"Nigeria",2000,323799,0,0,319902,23871
"Nigeria",2001,1168056,0,0,352884,0
"Nigeria",2002,8780632,0,0,287779,23731
"Nigeria",2003,42199162,0,0,536552,32847
"Nigeria",2004,1636939,0,0,1038078,51644
"Nigeria",2005,53449334,0,4625,1546709,34378
"Nigeria",2006,1787766,0,0,980120,0
"Nigeria",2007,7311073,0,0,1022193,374424
"Nigeria",2008,38926939,5201,6444,1384076,0
"Nigeria",2009,45373383,8976,0,594037,35317
"Nigeria",2010,39853637,45182,0,1907906,95514
"Nigeria",2011,62309706,74177,4710,4462424,0
"Nigeria",2012,55050851,0,5995,2592795,0
"Nigeria",2013,30049358,0,12086,2821857,0
"Nigeria",2014,61686585,23326,0,3976301,0
"Nigeria",2015,10315463,76468,3512,5603744,0
"Nigeria",2016,5350257,87519,45047,4058676,0
"Niue",1999,0,0,0,19330,0
"Norway",1996,0,0,271054,0,4760
"Norway",1997,0,0,218316,3339,0
"Norway",1998,0,0,270600,0,2832
"Norway",1999,0,0,223935,0,9776
"Norway",2000,0,0,248276,0,13390
"Norway",2001,0,0,215044,0,12755
"Norway",2002,0,0,237035,0,5788
"Norway",2003,0,0,429209,0,11565
"Norway",2004,0,0,257716,0,56742
"Norway",2005,0,0,405488,15895,25370
"Norway",2006,0,0,393351,0,36820
"Norway",2007,0,0,560353,0,44275
"Norway",2008,0,0,400737,0,65485
"Norway",2009,0,0,341735,0,45159
"Norway",2010,0,0,560932,0,39031
"Norway",2011,0,0,495228,0,17405
"Norway",2012,0,0,366169,0,71015
"Norway",2013,0,0,284503,0,3263
"Norway",2014,0,0,696496,0,40036
"Norway",2015,0,0,332849,3203,177112
"Norway",2016,0,0,476441,0,2753
"Oman",2010,0,0,3539,0,0
"Oman",2011,0,0,13411,0,0
"Oman",2012,0,0,59100,0,0
"Oman",2013,0,0,41357,0,0
"Oman",2014,0,0,25088,113879,367676
"Oman",2015,0,69446,42740,0,0
"Oman",2016,0,0,73506,0,0
"Pakistan",1996,0,9293,1390,2965904,0
"Pakistan",1997,0,0,0,2547651,0
"Pakistan",1998,0,8453,0,1957395,0
"Pakistan",1999,0,0,0,3219242,0
"Pakistan",2000,0,18561,22783,1954089,0
"Pakistan",2001,0,19394,4505,2385657,0
"Pakistan",2002,0,56395,0,2722403,0
"Pakistan",2003,0,119026,0,3650605,0
"Pakistan",2004,0,208893,0,3389009,0
"Pakistan",2005,0,215152,34528,3597379,0
"Pakistan",2006,0,375291,0,3210406,0
"Pakistan",2007,0,550124,13436,3777319,0
"Pakistan",2008,0,702196,17391,4095321,4146
"Pakistan",2009,0,1098888,25632,5476140,0
"Pakistan",2010,0,1060849,27915,7444970,0
"Pakistan",2011,0,1574186,5344,8835815,0
"Pakistan",2012,0,1534817,0,9313940,0
"Pakistan",2013,0,1876402,0,8960703,0
"Pakistan",2014,0,2270247,4062,11635001,0
"Pakistan",2015,0,2811216,3148,11776403,0
"Pakistan",2016,0,3150695,12758,14690976,0
"Panama",1996,689025,15419,0,6639,13401537
"Panama",1997,413044,0,0,0,15190893
"Panama",1998,631522,0,42696,0,21024133
"Panama",1999,410377,0,0,0,19378090
"Panama",2000,777995,0,0,14167,15116928
"Panama",2001,187583,0,0,13485,10462198
"Panama",2002,27720,0,2742,281803,8353621
"Panama",2003,101005,0,2961,659250,12715619
"Panama",2004,0,0,0,100030,10825842
"Panama",2005,158335,0,0,305836,11802285
"Panama",2006,155430,13000,0,194694,11951837
"Panama",2007,278336,0,0,221617,14510236
"Panama",2008,1886485,0,51858,136925,15756685
"Panama",2009,523047,0,0,217090,7933157
"Panama",2010,0,0,0,135402,7987571
"Panama",2011,0,7637,0,9062,8459678
"Panama",2012,0,0,0,128696,8962171
"Panama",2013,83580,0,0,32608,7077602
"Panama",2014,426289,0,0,136985,7388063
"Panama",2015,155035,0,0,58238,7458537
"Panama",2016,0,6343,0,29013,7247267
"Papua New Guinea",1996,9990946,1329671,0,0,14920453
"Papua New Guinea",1997,6099124,696717,0,49530,16660652
"Papua New Guinea",1998,23616562,941078,0,0,15248968
"Papua New Guinea",1999,31549079,1060986,0,69168,20225994
"Papua New Guinea",2000,9432291,699091,0,558146,12406204
"Papua New Guinea",2001,13644483,1439123,0,365014,16923458
"Papua New Guinea",2002,21684940,1081666,0,294893,15121020
"Papua New Guinea",2003,5092556,778277,0,5172861,24549783
"Papua New Guinea",2004,20632515,720501,0,5084279,20157021
"Papua New Guinea",2005,17893061,336030,0,1204536,29656807
"Papua New Guinea",2006,16272795,835978,0,1423366,33670135
"Papua New Guinea",2007,40230493,804507,0,1120999,35787710
"Papua New Guinea",2008,45187517,1442211,0,803719,35856185
"Papua New Guinea",2009,40045878,1676806,0,330643,40658638
"Papua New Guinea",2010,36786472,1810121,0,426875,42474410
"Papua New Guinea",2011,23758821,1232609,0,231903,75282767
"Papua New Guinea",2012,21052788,593841,0,94955,82828439
"Papua New Guinea",2013,16510536,700657,0,64869,52042510
"Papua New Guinea",2014,27213167,251101,2171,519030,58717538
"Papua New Guinea",2015,33975693,623646,0,933180,44125243
"Papua New Guinea",2016,23002904,439136,0,3305066,55466739
"Paraguay",1996,0,36425,0,0,0
"Paraguay",1997,0,27737,0,0,97900
"Paraguay",1998,0,86681,0,0,222118
"Paraguay",1999,0,356561,0,0,93895
"Paraguay",2000,0,418435,0,0,0
"Paraguay",2001,0,188279,0,0,0
"Paraguay",2002,0,288579,0,0,0
"Paraguay",2003,0,593627,0,0,0
"Paraguay",2004,0,528790,0,0,0
"Paraguay",2005,0,500688,0,0,0
"Paraguay",2006,0,516682,0,0,0
"Paraguay",2007,0,809473,0,0,0
"Paraguay",2008,0,866454,0,0,0
"Paraguay",2009,0,808580,0,0,0
"Paraguay",2010,0,1311807,0,0,6593
"Paraguay",2011,0,1432146,0,0,0
"Paraguay",2012,0,1264080,0,0,0
"Paraguay",2013,0,790139,0,0,0
"Paraguay",2014,0,608051,0,0,0
"Paraguay",2015,0,1122512,0,0,0
"Paraguay",2016,0,2282179,0,0,0
"Peru",1996,73530,7372,556272,29324,65158856
"Peru",1997,12232504,149159,1477428,93238,175313026
"Peru",1998,10279952,10720,858822,80706,126239903
"Peru",1999,10562415,0,1316008,130114,92615466
"Peru",2000,8855633,5653,347729,1587239,89908613
"Peru",2001,4899259,7981,205538,2882551,51505154
"Peru",2002,3136050,27640,526999,7901310,61344196
"Peru",2003,3101819,84448,15858,8343706,65577613
"Peru",2004,4048949,14760,42560,17874135,80131972
"Peru",2005,3811497,14969,70327,37388745,83326017
"Peru",2006,8384145,53537,174272,42832442,125057344
"Peru",2007,5522838,82613,200898,44469989,142086650
"Peru",2008,15265983,24055,187701,65472870,174499419
"Peru",2009,20086162,51524,309764,48243974,167047648
"Peru",2010,10541753,52387,649659,49219510,219447007
"Peru",2011,21598120,46141,1789678,66902101,380260014
"Peru",2012,13461040,11385,1497228,63447205,248047656
"Peru",2013,30905714,78354,2424108,52467744,178324032
"Peru",2014,35991407,7781,3983447,62549564,214246261
"Peru",2015,31682365,30778,4465363,66556869,181225569
"Peru",2016,34499983,0,6325048,54066691,234546097
"Philippines",1996,5819605,2339,30228,137831,39930
"Philippines",1997,5627336,3174,52784,118058,50699
"Philippines",1998,4695395,0,154195,183938,0
"Philippines",1999,2641690,0,125443,222525,7410
"Philippines",2000,1295316,2734,61824,314864,13134
"Philippines",2001,2312422,3855,28226,157457,64939
"Philippines",2002,2378636,0,96032,234622,4480
"Philippines",2003,4417053,0,64329,267065,21489
"Philippines",2004,2872745,9809,135733,564144,73516
"Philippines",2005,2421695,13217,112320,288359,30618
"Philippines",2006,2303164,18393,619203,235811,10149
"Philippines",2007,1620897,34383,86703,204768,18583
"Philippines",2008,4538476,77449,133500,385479,12095
"Philippines",2009,1471019,54987,119575,248546,97781
"Philippines",2010,1383249,76223,256283,319956,95503
"Philippines",2011,1832799,181206,543137,282678,214584
"Philippines",2012,1475833,123954,1799762,279072,302947
"Philippines",2013,1480087,306105,9861908,326064,526719
"Philippines",2014,3426025,114198,9928977,229665,539476
"Philippines",2015,2161418,181366,8421303,490259,636822
"Philippines",2016,2355540,272975,5980111,396018,722449
"Poland",1996,10137,194345,2642010,3331,221546
"Poland",1997,0,200405,2711320,53487,267495
"Poland",1998,3779,256708,3029019,64883,242689
"Poland",1999,0,167959,3445108,81569,178714
"Poland",2000,0,106877,4872354,80978,399403
"Poland",2001,0,289216,5493343,51345,836779
"Poland",2002,0,183081,7339935,384325,711506
"Poland",2003,0,441656,9462914,62295,1016139
"Poland",2004,9130,380209,8733615,236528,1105698
"Poland",2005,29530,508276,10722053,167140,975958
"Poland",2006,7887,637568,16852981,216768,913297
"Poland",2007,12338,575527,19380782,333094,943359
"Poland",2008,19414,523570,16663516,1011232,989715
"Poland",2009,14206,492707,15131133,1505579,1493291
"Poland",2010,2132,565074,17711196,2756775,1163426
"Poland",2011,7698,3755416,17592498,2992727,1399246
"Poland",2012,10981,3771778,23355063,2697314,1863482
"Poland",2013,2765,4871772,28804021,3356375,1724024
"Poland",2014,2545,3543423,29899069,3568311,2742271
"Poland",2015,8094,4360047,31717360,3814328,3270397
"Poland",2016,9420,4468128,39272315,4047004,2919397
"Portugal",1996,0,4092,80779,0,321904
"Portugal",1997,0,0,25608,31368,355458
"Portugal",1998,0,0,72828,14106,250316
"Portugal",1999,0,0,25401,25407,328192
"Portugal",2000,0,0,39708,209787,378525
"Portugal",2001,0,2692,93095,30123,446082
"Portugal",2002,3106,17534,105645,23916,487301
"Portugal",2003,0,2582,61760,54935,402965
"Portugal",2004,36110,0,141500,75980,582382
"Portugal",2005,7510,36413,67566,22267,685616
"Portugal",2006,11241,31263,120439,13417,709272
"Portugal",2007,9201,28350,134362,10946,669130
"Portugal",2008,15863,39288,140663,20900,765581
"Portugal",2009,10345,27052,156111,29347,920573
"Portugal",2010,0,49778,198015,22219,1199567
"Portugal",2011,9615,19083,207123,46511,1593919
"Portugal",2012,9930,31604,211657,146649,1329336
"Portugal",2013,8346,25935,309685,365223,1272154
"Portugal",2014,24284,30579,277160,713469,1589135
"Portugal",2015,9779,23452,266560,744246,1588465
"Portugal",2016,6759,85214,288962,173439,2521310
"Qatar",2007,0,0,0,0,66195
"Qatar",2016,0,0,0,2758,0
"Reunion",1996,0,0,0,40358,0
"Reunion",1997,0,0,0,20050,0
"Reunion",1998,0,0,0,6286,0
"Reunion",1999,0,0,0,47157,0
"Reunion",2000,0,0,0,101829,0
"Reunion",2001,0,0,0,42008,0
"Reunion",2005,0,0,0,8425,0
"Romania",1996,0,0,0,30066,0
"Romania",2000,0,0,0,27218,0
"Romania",2002,0,11558,5474,0,0
"Romania",2003,0,29676,0,0,28465
"Romania",2004,0,0,3178,45052,0
"Romania",2005,0,30700,0,28748,0
"Romania",2006,0,0,0,29821,97207
"Romania",2007,0,0,0,11293,26987
"Romania",2008,0,0,13081,0,0
"Romania",2009,0,6002,2846,3176,3084
"Romania",2010,0,5451,125726,81619,78464
"Romania",2011,0,0,684371,72024,14969
"Romania",2012,0,10254,615014,22467,2502
"Romania",2013,0,11920,273262,153274,17469
"Romania",2014,0,0,119195,27573,7329
"Romania",2015,0,12789,565964,54960,35384
"Romania",2016,0,0,787884,109104,7118
"Russia",1996,0,1411,416103,17064,0
"Russia",1997,8220,23376,454701,4788,4763
"Russia",1998,0,33275,556051,2662,14403
"Russia",1999,0,31689,683198,0,0
"Russia",2000,0,10821,836580,9594,4343
"Russia",2001,0,76748,1133405,25197,0
"Russia",2002,0,53939,1201462,7472,9400
"Russia",2003,0,91176,1732875,11142,2658
"Russia",2004,0,121929,2499992,22131,0
"Russia",2005,29794,44386,2933836,0,57756
"Russia",2006,0,51073,3397577,34687,8377
"Russia",2007,6809,33910,3456609,21972,18114
"Russia",2008,5766,55636,3274533,38066,200655
"Russia",2009,3503,121340,3634725,68756,44890
"Russia",2010,8177,171172,3611814,50748,54976
"Russia",2011,15401,137186,3094809,70195,152954
"Russia",2012,17238,187834,3614644,50632,101975
"Russia",2013,32938,244000,3889816,118997,97243
"Russia",2014,29325,292953,3918193,145112,107401
"Russia",2015,17388,596091,3816503,103848,195040
"Russia",2016,10362,534122,4306564,154495,150520
"Rwanda",1996,0,52392,0,0,7566982
"Rwanda",1997,0,97929,0,0,2537091
"Rwanda",1998,0,138000,0,0,1802794
"Rwanda",1999,0,0,0,0,1565461
"Rwanda",2000,0,59674,0,0,2394206
"Rwanda",2001,0,0,0,0,4003591
"Rwanda",2002,0,39932,0,0,2050609
"Rwanda",2003,0,32800,0,0,1948482
"Rwanda",2004,0,0,0,0,4898767
"Rwanda",2005,0,37432,0,0,5479815
"Rwanda",2006,0,67735,0,0,6888308
"Rwanda",2007,0,36235,0,0,6703787
"Rwanda",2008,0,0,0,0,9829413
"Rwanda",2009,0,0,0,0,14028941
"Rwanda",2010,0,53060,0,0,19137817
"Rwanda",2011,0,3397,0,0,28974134
"Rwanda",2012,0,130652,0,0,23283446
"Rwanda",2013,0,291960,0,0,17154566
"Rwanda",2014,0,350430,0,0,24278910
"Rwanda",2015,0,647383,0,3244,23947260
"Rwanda",2016,0,624841,0,3803,17725836
"Samoa",1996,9166,0,0,0,0
"Samoa",1997,24835,0,0,0,0
"Samoa",1998,9141,0,0,0,0
"Samoa",1999,19768,0,0,0,0
"Samoa",2000,11042,0,0,0,0
"Samoa",2001,5400,0,0,0,0
"San Marino",2013,0,0,4679,0,0
"Sao Tome and Principe",2006,0,0,6672,0,0
"Sao Tome and Principe",2007,2389,0,44745,0,0
"Sao Tome and Principe",2008,0,0,33855,0,0
"Sao Tome and Principe",2009,83228,0,24997,0,0
"Sao Tome and Principe",2010,0,0,49746,0,0
"Sao Tome and Principe",2011,0,0,27725,0,0
"Sao Tome and Principe",2012,0,0,30816,0,0
"Sao Tome and Principe",2013,0,0,71346,0,0
"Sao Tome and Principe",2014,0,0,84261,0,0
"Sao Tome and Principe",2015,0,0,73704,0,0
"Sao Tome and Principe",2016,0,0,59098,0,0
"Saudi Arabia",1996,0,0,100630,53054,0
"Saudi Arabia",1997,0,2355,62402,66866,0
"Saudi Arabia",2000,0,0,53800,0,52135
"Saudi Arabia",2001,0,0,0,43647,3590
"Saudi Arabia",2002,0,0,3387,39577,0
"Saudi Arabia",2003,0,2390,0,0,34224
"Saudi Arabia",2004,0,16469,0,0,0
"Saudi Arabia",2005,0,29215,0,0,15433
"Saudi Arabia",2007,0,0,6447,0,71271
"Saudi Arabia",2008,0,0,2642,0,37057
"Saudi Arabia",2009,0,0,0,3144,41091
"Saudi Arabia",2010,0,0,0,0,79671
"Saudi Arabia",2011,0,0,0,0,61509
"Saudi Arabia",2012,0,23750,0,0,152605
"Saudi Arabia",2013,0,81030,0,0,60647
"Saudi Arabia",2014,0,44474,20868,26556,81029
"Saudi Arabia",2015,0,145019,26793,6244,26358
"Saudi Arabia",2016,0,0,0,2630,28183
"Senegal",1996,0,0,0,4318,0
"Senegal",2005,0,0,0,3713,3108
"Senegal",2007,0,0,0,0,3978
"Senegal",2009,0,0,0,0,5253
"Senegal",2010,0,0,0,0,8619
"Senegal",2011,0,0,0,10653,4587
"Senegal",2012,0,0,0,3554,0
"Senegal",2013,0,3429,0,13338,0
"Senegal",2014,0,6526,0,8122,6986
"Senegal",2015,0,0,0,5720,3025
"Senegal",2016,0,0,0,4673,0
"Serbia",2007,0,58809,332444,10792,112200
"Serbia",2008,0,16421,160973,16505,182983
"Serbia",2009,118416,9143,277206,26852,164069
"Serbia",2010,149697,7882,457503,0,284772
"Serbia",2011,163801,0,545540,0,418889
"Serbia",2012,180128,21665,388280,31906,716829
"Serbia",2013,114709,29501,591756,0,521585
"Serbia",2014,6039,24613,636285,2798,671361
"Serbia",2015,0,12178,615691,2916,397779
"Serbia",2016,0,0,688320,9588,735503
"Sierra Leone",1996,0,8199,0,0,0
"Sierra Leone",1997,0,0,0,0,46619
"Sierra Leone",1998,0,6212,0,0,92088
"Sierra Leone",1999,0,0,0,0,15080
"Sierra Leone",2002,0,11949,0,0,14954
"Sierra Leone",2003,0,3978,0,0,0
"Sierra Leone",2004,0,41935,0,0,0
"Sierra Leone",2005,0,10941,0,0,155053
"Sierra Leone",2007,0,9165,0,0,0
"Sierra Leone",2009,77113,12111,0,0,0
"Sierra Leone",2010,0,0,0,3175,0
"Sierra Leone",2011,0,0,0,35239,0
"Sierra Leone",2012,24200,0,0,0,0
"Sierra Leone",2013,0,14381,0,3403,0
"Sierra Leone",2015,0,0,0,4119,0
"Singapore",1996,20383705,148758,0,2277739,1889641
"Singapore",1997,19797148,239609,0,7044704,6857989
"Singapore",1998,36099897,201875,2830,4580340,1760611
"Singapore",1999,16165485,756839,0,5822870,622363
"Singapore",2000,20728932,912079,124402,4104581,634968
"Singapore",2001,11403259,1416454,111917,2462077,890849
"Singapore",2002,17405735,2282767,128817,2729373,543953
"Singapore",2003,40540153,2907857,148729,4012570,809661
"Singapore",2004,18964091,1888215,495526,2397752,672500
"Singapore",2005,21024590,2054253,292806,1577582,2564180
"Singapore",2006,39033089,3219888,631273,1845253,1052802
"Singapore",2007,61010613,1202339,1005015,1618214,1921413
"Singapore",2008,71049947,1605190,2053315,1362224,2056007
"Singapore",2009,60753164,1172197,1473575,285197,794413
"Singapore",2010,56298473,510445,2091069,258780,438465
"Singapore",2011,52100107,1040198,2005753,309912,2698563
"Singapore",2012,26829112,1469423,1848063,1210587,1386213
"Singapore",2013,21442535,909334,2059685,1356985,977283
"Singapore",2014,22735901,1919197,1851299,2495520,935940
"Singapore",2015,24074933,1279378,2028920,1717558,228099
"Singapore",2016,20288270,1747140,2013557,209061,3888124
"Slovakia",1996,0,97626,0,0,0
"Slovakia",1997,0,0,16512,0,0
"Slovakia",1999,0,0,27115,0,0
"Slovakia",2001,0,0,0,35640,0
"Slovakia",2002,0,0,8980,42349,0
"Slovakia",2003,0,8148,5924,0,3955
"Slovakia",2004,0,0,9098,0,0
"Slovakia",2005,0,0,27947,0,0
"Slovakia",2006,8458,0,27332,0,0
"Slovakia",2007,0,0,37136,5200,0
"Slovakia",2008,0,0,103532,0,0
"Slovakia",2009,0,0,45304,2114,0
"Slovakia",2010,0,36959,23076,0,0
"Slovakia",2011,0,0,801178,0,0
"Slovakia",2012,0,22322,1154508,0,0
"Slovakia",2013,0,0,74432,0,0
"Slovakia",2014,0,0,144148,0,0
"Slovakia",2015,0,0,74329,0,0
"Slovakia",2016,0,0,151259,0,0
"Slovenia",1996,0,5903,0,24626,0
"Slovenia",1997,0,30540,0,43975,1342
"Slovenia",1998,0,7150,0,4399,0
"Slovenia",1999,0,24801,0,0,3852
"Slovenia",2000,0,18692,54880,0,13719
"Slovenia",2001,0,26650,33371,0,81070
"Slovenia",2002,0,46165,19547,0,8130
"Slovenia",2003,30777,49858,9375,0,34862
"Slovenia",2004,0,39214,42813,0,53808
"Slovenia",2005,0,36688,109820,0,24546
"Slovenia",2006,0,8506,92168,0,43050
"Slovenia",2007,0,10131,125865,0,20562
"Slovenia",2008,0,0,369027,4208,16141
"Slovenia",2009,0,23008,112089,0,37357
"Slovenia",2010,0,0,41394,0,6564
"Slovenia",2011,0,0,2709,0,10062
"Slovenia",2012,0,0,0,0,11605
"Slovenia",2013,0,2607,5994,0,11498
"Slovenia",2014,0,0,6079,0,4281
"Slovenia",2015,0,4476,8513,0,0
"Slovenia",2016,0,4712,0,0,5409
"Solomon Islands",1999,39188,0,0,0,0
"Solomon Islands",2015,200896,0,0,0,0
"Solomon Islands",2016,106611,0,0,0,0
"South Africa",1996,0,621304,30584,536610,296909
"South Africa",1997,3446,653918,87143,1102843,3117046
"South Africa",1998,0,899665,248176,1052357,2349794
"South Africa",1999,399149,579647,307064,713385,223127
"South Africa",2000,0,827055,33447,1256506,92163
"South Africa",2001,0,778148,175295,1537714,187395
"South Africa",2002,17903,574388,360475,2799895,108220
"South Africa",2003,0,988622,585464,2262957,153478
"South Africa",2004,167462,1185276,912043,1665687,114673
"South Africa",2005,0,827632,904867,2717324,254343
"South Africa",2006,0,954178,156778,1523749,884535
"South Africa",2007,0,710149,123266,1541573,236069
"South Africa",2008,6557,838538,124523,2459913,501677
"South Africa",2009,0,370592,237694,2169892,242665
"South Africa",2010,5313,544445,542880,2507917,133276
"South Africa",2011,0,842458,587031,2170656,497924
"South Africa",2012,0,937671,440384,2208799,313719
"South Africa",2013,0,1692017,154251,2737037,973589
"South Africa",2014,0,937737,193506,2369351,984181
"South Africa",2015,38758,1053106,239184,2413234,1073839
"South Africa",2016,0,1218070,264770,3342772,490462
"South Sudan",2016,0,0,0,6505,0
"Spain",1996,2196939,82405,1483259,18941988,381984
"Spain",1997,2844410,70699,1107844,16748034,4567658
"Spain",1998,2632022,33072,1133033,20445794,2897890
"Spain",1999,2726602,41425,2057441,16278376,361015
"Spain",2000,2093557,54815,3019550,18358026,71242
"Spain",2001,2316516,16698,2997106,16663642,141293
"Spain",2002,7726157,389690,2859350,17935576,170368
"Spain",2003,9874888,94868,6658720,19454477,318315
"Spain",2004,10547059,142551,5743776,18678662,439588
"Spain",2005,7852057,170723,5664720,18860174,883107
"Spain",2006,7101771,198767,7178925,20079727,1026897
"Spain",2007,15851446,454550,6264286,24208968,1307160
"Spain",2008,14443973,195290,5020078,32363443,4029366
"Spain",2009,15289065,2729,3740630,43057397,8260264
"Spain",2010,37142135,206622,3948080,43013123,9359852
"Spain",2011,50689342,275756,7152659,44765384,6514843
"Spain",2012,49668412,194899,17609275,53273094,3897354
"Spain",2013,36565217,283067,19615514,42885041,4684566
"Spain",2014,27517402,406215,11716113,43178320,2928646
"Spain",2015,20812018,288953,13457348,49966655,12512405
"Spain",2016,29236526,480070,10912600,54289765,7095881
"Sri Lanka",1996,0,11718893,0,4551065,0
"Sri Lanka",1997,0,11366563,0,5067748,0
"Sri Lanka",1998,4195,16813301,0,9059492,326209
"Sri Lanka",1999,0,14496042,0,7294888,253212
"Sri Lanka",2000,0,14498715,0,7786157,2805
"Sri Lanka",2001,0,13771091,0,6179068,6573
"Sri Lanka",2002,0,15851270,2432,8052429,42929
"Sri Lanka",2003,0,15848422,9543,6756625,347321
"Sri Lanka",2004,0,18978534,35407,6263875,70403
"Sri Lanka",2005,0,20088399,0,6546165,0
"Sri Lanka",2006,44991,22304434,0,10218140,12197
"Sri Lanka",2007,0,21647553,0,10673445,2140
"Sri Lanka",2008,0,20361521,0,12361476,0
"Sri Lanka",2009,33340,18285670,0,8586598,34314
"Sri Lanka",2010,0,24360611,197935,16032722,58447
"Sri Lanka",2011,50413,25638776,361760,16439935,52716
"Sri Lanka",2012,90229,25603250,49350,21494355,3272
"Sri Lanka",2013,7467,30041764,0,22797949,0
"Sri Lanka",2014,0,35142718,0,24504394,3567
"Sri Lanka",2015,9110,35490382,0,30863320,3135
"Sri Lanka",2016,0,38480990,0,29518001,0
"St Helena",2004,0,0,0,0,18937
"St Kitts and Nevis",1996,0,0,0,0,58803
"St Kitts and Nevis",1999,0,0,0,0,2756
"St Lucia",1996,78123,0,0,0,0
"St Lucia",1997,76163,0,0,0,0
"St Lucia",1998,39118,0,0,0,0
"St Lucia",1999,61215,0,0,0,0
"St Lucia",2000,36419,0,0,0,0
"St Lucia",2001,31967,0,0,0,0
"St Lucia",2002,26636,0,0,0,0
"St Lucia",2003,16210,0,0,0,0
"St Lucia",2004,14106,0,0,0,0
"St Lucia",2005,15190,0,0,22274,0
"St Lucia",2006,18925,0,0,6928,0
"St Lucia",2007,17049,0,0,15856,0
"St Lucia",2008,28076,2252,0,83484,0
"St Lucia",2009,47736,0,0,28653,0
"St Lucia",2010,28875,0,0,2253,0
