"Year","Country","ExportsFASValueBasisYtdDec","GenImportsCIFValBasisYtdDec","1","2","1","2"
2007,"Zambia",0,981981,27.849332,-13.133897,27.849332,-13.133897
2007,"Zimbabwe",0,414355,29.154857,-19.015438,29.154857,-19.015438
2007,"Malawi",0,4866184,34.301525,-13.254308,34.301525,-13.254308
2008,"Canada",1256211572,995986274,-106.346771,56.130366,-106.346771,56.130366
2008,"Mexico",272410435,589560508,-102.552784,23.634501,-102.552784,23.634501
2008,"Guatemala",5989171,387199793,-90.230759,15.783471,-90.230759,15.783471
2008,"Belize",1080921,15241,-88.49765,17.189877,-88.49765,17.189877
2008,"El Salvador",9164301,125092606,-88.89653,13.794185,-88.89653,13.794185
2008,"Honduras",5176234,140125812,-86.241905,15.199999,-86.241905,15.199999
2008,"Nicaragua",1586309,145091221,-85.207229,12.865416,-85.207229,12.865416
2008,"Costa Rica",11118882,199889021,-83.753428,9.748917,-83.753428,9.748917
2008,"Panama",19419575,17831953,-80.782127,8.537981,-80.782127,8.537981
2008,"Bermuda",3604861,0,-64.7505,32.3078,-64.7505,32.3078
2008,"Bahamas",4855887,0,-77.39628,25.03428,-77.39628,25.03428
2008,"Cuba",19556,0,-77.781167,21.521757,-77.781167,21.521757
2008,"Jamaica",6162320,3986189,-77.297508,18.109581,-77.297508,18.109581
2008,"Turks and Caicos Islands",114306,0,-71.797928,21.694025,-71.797928,21.694025
2008,"Cayman Islands",967857,0,-81.2546,19.3133,-81.2546,19.3133
2008,"Haiti",259058,8563565,-72.285215,18.971187,-72.285215,18.971187
2008,"Dominican Republic",8449183,48561015,-70.162651,18.735693,-70.162651,18.735693
2008,"Anguilla",28065,0,-63.068615,18.220554,-63.068615,18.220554
2008,"British Virgin Islands",168635,7632,-64.639968,18.420695,-64.639968,18.420695
2008,"St Kitts and Nevis",117040,0,-62.782998,17.357822,-62.782998,17.357822
2008,"Antigua and Barbuda",504969,0,-61.796428,17.060816,-61.796428,17.060816
2008,"Montserrat",3203,0,-62.187366,16.742498,-62.187366,16.742498
2008,"Dominica",59862,0,-61.370976,15.414999,-61.370976,15.414999
2008,"St Lucia",498534,113812,-60.978893,13.909444,-60.978893,13.909444
2008,"St Vincent and the Grenadines",177956,0,-61.1971628,13.2528179,-61.1971628,13.2528179
2008,"Grenada",112236,972137,-61.679,12.1165,-61.679,12.1165
2008,"Barbados",2497916,32633,-59.543198,13.193887,-59.543198,13.193887
2008,"Trinidad and Tobago",7882402,655930,-61.222503,10.691803,-61.222503,10.691803
2008,"Netherlands Antilles",2321038,7065,-68.2623822,12.2018902,-68.2623822,12.2018902
2008,"Aruba",2579642,0,-69.968338,12.52111,-69.968338,12.52111
2008,"Guadeloupe",8771,0,-61.551,16.265,-61.551,16.265
2008,"Colombia",19767062,890556675,-74.297333,4.570868,-74.297333,4.570868
2008,"Venezuela",11741115,20983419,-66.58973,6.42375,-66.58973,6.42375
2008,"Guyana",644784,197718,-58.93018,4.860416,-58.93018,4.860416
2008,"Suriname",317147,0,-56.027783,3.919305,-56.027783,3.919305
2008,"Ecuador",2638399,130878088,-78.183406,-1.831239,-78.183406,-1.831239
2008,"Peru",18260767,255450028,-75.015152,-9.189967,-75.015152,-9.189967
2008,"Bolivia",4359115,5181218,-63.588653,-16.290154,-63.588653,-16.290154
2008,"Chile",8487683,15384452,-71.542969,-35.675147,-71.542969,-35.675147
2008,"Brazil",8697111,1016206372,-51.92528,-14.235004,-51.92528,-14.235004
2008,"Paraguay",94328,866454,-58.443832,-23.442503,-58.443832,-23.442503
2008,"Uruguay",1438316,1405205,-55.765835,-32.522779,-55.765835,-32.522779
2008,"Argentina",3510569,52808436,-63.616672,-38.416097,-63.616672,-38.416097
2008,"Iceland",1106396,328669,-19.020835,64.963051,-19.020835,64.963051
2008,"Sweden",3746362,42154434,18.643501,60.128161,18.643501,60.128161
2008,"Norway",975449,466222,8.468946,60.472024,8.468946,60.472024
2008,"Finland",2332440,936321,25.748151,61.92411,25.748151,61.92411
2008,"Denmark",2642474,4016731,9.501785,56.26392,9.501785,56.26392
2008,"United Kingdom",17744993,83004883,-3.435973,55.378051,-3.435973,55.378051
2008,"Ireland",2240626,32928814,-7.6920536,53.1423672,-7.6920536,53.1423672
2008,"Netherlands",15488817,149238976,5.291266,52.132633,5.291266,52.132633
2008,"Belgium",2505784,113037242,4.469936,50.503887,4.469936,50.503887
2008,"Luxembourg",49915,0,6.129583,49.815273,6.129583,49.815273
2008,"France",6025768,69044053,2.213749,46.227638,2.213749,46.227638
2008,"Germany",19074817,290918503,10.451526,51.165691,10.451526,51.165691
2008,"Austria",111363,9095538,14.550072,47.516231,14.550072,47.516231
2008,"Czech Republic",170749,60719,15.472962,49.817492,15.472962,49.817492
2008,"Slovakia",27060,103532,19.699024,48.669026,19.699024,48.669026
2008,"Hungary",198099,1088549,19.503304,47.162494,19.503304,47.162494
2008,"Switzerland",1502331,110190709,8.227512,46.818188,8.227512,46.818188
2008,"Estonia",112712,0,25.013607,58.595272,25.013607,58.595272
2008,"Latvia",3366528,311847,24.603189,56.879635,24.603189,56.879635
2008,"Lithuania",54077,396567,23.881275,55.169438,23.881275,55.169438
2008,"Poland",941474,19207447,19.145136,51.919438,19.145136,51.919438
2008,"Russia",30887401,3574656,105.318756,61.52401,105.318756,61.52401
2008,"Belarus",0,293691,27.953389,53.709807,27.953389,53.709807
2008,"Ukraine",264682,1311067,31.16558,48.379433,31.16558,48.379433
2008,"Armenia",0,4294,45.038189,40.069099,45.038189,40.069099
2008,"Azerbaijan",3464,5713,47.576927,40.143105,47.576927,40.143105
2008,"Georgia",50984,366584,-82.9000751,32.1656221,-82.9000751,32.1656221
2008,"Moldova",5123,8917,28.369885,47.411631,28.369885,47.411631
2008,"Uzbekistan",0,221620,64.585262,41.377491,64.585262,41.377491
2008,"Spain",1972190,56052150,-3.74922,40.463667,-3.74922,40.463667
2008,"Portugal",445902,982295,-8.224454,39.399872,-8.224454,39.399872
2008,"Malta",40602,0,14.375416,35.937496,14.375416,35.937496
2008,"Italy",3692975,90413505,12.56738,41.87194,12.56738,41.87194
2008,"Croatia",4748,3969786,15.2,45.1,15.2,45.1
2008,"Slovenia",24030,389376,14.995463,46.151241,14.995463,46.151241
2008,"Bosnia and Herzegovina",0,1176777,17.679076,43.915886,17.679076,43.915886
2008,"Macedonia",32400,937104,21.745275,41.608635,21.745275,41.608635
2008,"Serbia",475100,376882,21.005859,44.016521,21.005859,44.016521
2008,"Montenegro",163967,0,19.37439,42.708678,19.37439,42.708678
2008,"Albania",27660,74756,20.168331,41.153332,20.168331,41.153332
2008,"Greece",1058683,3011045,21.824312,39.074208,21.824312,39.074208
2008,"Romania",102983,13081,24.96676,45.943161,24.96676,45.943161
2008,"Bulgaria",98088,500619,25.48583,42.733883,25.48583,42.733883
2008,"Turkey",786273,26819044,35.243322,38.963745,35.243322,38.963745
2008,"Cyprus",424826,8364,33.429859,35.126413,33.429859,35.126413
2008,"Syria",3530,2758258,38.996815,34.802075,38.996815,34.802075
2008,"Lebanon",1320205,1869056,35.862285,33.854721,35.862285,33.854721
2008,"Iran",0,538617,53.688046,32.427908,53.688046,32.427908
2008,"Israel",6456687,22522356,34.851612,31.046051,34.851612,31.046051
2008,"West Bank Administered by Israel",0,7442,NA,NA,NA,NA
2008,"Jordan",1944821,466771,36.238414,30.585164,36.238414,30.585164
2008,"Kuwait",3011145,0,47.481766,29.31166,47.481766,29.31166
2008,"Saudi Arabia",10389412,39699,45.079162,23.885942,45.079162,23.885942
2008,"Qatar",1222554,0,51.183884,25.354826,51.183884,25.354826
2008,"United Arab Emirates",13903510,303654,53.847818,23.424076,53.847818,23.424076
2008,"Yemen",29134,5137853,48.516388,15.552727,48.516388,15.552727
2008,"Oman",170937,0,55.975413,21.4735329,55.975413,21.4735329
2008,"Bahrain",968133,0,50.5577,26.0667,50.5577,26.0667
2008,"Afghanistan",10800,2474,67.709953,33.93911,67.709953,33.93911
2008,"India",2300824,205408610,78.96288,20.593684,78.96288,20.593684
2008,"Pakistan",367306,4819054,69.345116,30.375321,69.345116,30.375321
2008,"Nepal",74571,35067,84.124008,28.394857,84.124008,28.394857
2008,"Bangladesh",0,148862,90.356331,23.684994,90.356331,23.684994
2008,"Sri Lanka",3154749,32722997,80.771797,7.873054,80.771797,7.873054
2008,"Thailand",10099813,13407027,100.992541,15.870032,100.992541,15.870032
2008,"Vietnam",1298175,369578154,108.277199,14.058324,108.277199,14.058324
2008,"Laos",0,3789710,102.495496,19.85627,102.495496,19.85627
2008,"Cambodia",99147,0,104.990963,12.565679,104.990963,12.565679
2008,"Malaysia",9542333,296182086,101.975766,4.210484,101.975766,4.210484
2008,"Singapore",36684338,78126683,103.819836,1.352083,103.819836,1.352083
2008,"Indonesia",2918244,653308141,113.921327,-0.789275,113.921327,-0.789275
2008,"Brunei",72591,0,114.727669,4.535277,114.727669,4.535277
2008,"Philippines",31812438,5146999,121.774017,12.879721,121.774017,12.879721
2008,"Macau",192329,0,113.543873,22.198745,113.543873,22.198745
2008,"Maldives",16329,0,73.536101,1.9772276,73.536101,1.9772276
2008,"China",28794298,248588828,104.195397,35.86166,104.195397,35.86166
2008,"Korea, South",54673789,9339803,127.766922,35.907757,127.766922,35.907757
2008,"Hong Kong",22221022,1938257,114.109497,22.396428,114.109497,22.396428
2008,"Taiwan",24035282,7146296,120.960515,23.69781,120.960515,23.69781
2008,"Japan",99236616,31037529,138.252924,36.204824,138.252924,36.204824
2008,"Australia",13248728,1689466,133.775136,-25.274398,133.775136,-25.274398
2008,"Papua New Guinea",0,83289632,143.95555,-6.314993,143.95555,-6.314993
2008,"New Zealand",3001494,80485,174.885971,-40.900557,174.885971,-40.900557
2008,"Cook Islands",4870,0,-159.777671,-21.236736,-159.777671,-21.236736
2008,"Samoa",97642,0,-172.104629,-13.759029,-172.104629,-13.759029
2008,"Pitcairn Islands",0,0,-128.3242376,-24.3767537,-128.3242376,-24.3767537
2008,"New Caledonia",71629,0,165.618042,-20.904305,165.618042,-20.904305
2008,"French Polynesia",549747,424427,-149.406843,-17.679742,-149.406843,-17.679742
2008,"Marshall Islands",37805,0,166.8417424,11.3246908,166.8417424,11.3246908
2008,"Micronesia",5727,0,158.2225229,6.8874581,158.2225229,6.8874581
2008,"Palau",129934,0,134.58252,7.51498,134.58252,7.51498
2008,"Fiji",40812,180699,178.065032,-17.713371,178.065032,-17.713371
2008,"Tonga",28096,69570,-175.198242,-21.178986,-175.198242,-21.178986
2008,"Morocco",188032,6488577,-7.09262,31.791702,-7.09262,31.791702
2008,"Algeria",617739,0,1.659626,28.033886,1.659626,28.033886
2008,"Libya",21785,0,17.228331,26.3351,17.228331,26.3351
2008,"Egypt",1189707,6402342,30.802498,26.820553,30.802498,26.820553
2008,"Equatorial Guinea",51957,0,10.267895,1.650801,10.267895,1.650801
2008,"Cameroon",0,7909225,12.354722,7.369722,12.354722,7.369722
2008,"Guinea",5689,305438,-9.696645,9.945587,-9.696645,9.945587
2008,"Sierra Leone",8380,0,-11.779889,8.460555,-11.779889,8.460555
2008,"Cote d'Ivoire",647058,667466901,-5.54708,7.539989,-5.54708,7.539989
2008,"Ghana",417340,17313325,-1.023194,7.946527,-1.023194,7.946527
2008,"Togo",0,9309993,0.824782,8.619543,0.824782,8.619543
2008,"Nigeria",401542,40322660,8.675277,9.081999,8.675277,9.081999
2008,"Burkina Faso",7511,0,-1.561593,12.238333,-1.561593,12.238333
2008,"Congo (Brazzaville)",0,75855,15.827659,-0.228021,15.827659,-0.228021
2008,"Cabo Verde",8995,0,-23.6051868,15.120142,-23.6051868,15.120142
2008,"Sao Tome and Principe",0,33855,6.613081,0.18636,6.613081,0.18636
2008,"Liberia",16099,0,-9.429499,6.428055,-9.429499,6.428055
2008,"Congo (Kinshasa)",8118,538443,21.758664,-4.038333,21.758664,-4.038333
2008,"Burundi",0,2933746,29.918886,-3.373056,29.918886,-3.373056
2008,"Rwanda",0,9829413,29.873888,-1.940278,29.873888,-1.940278
2008,"Ethiopia",0,79368982,40.489673,9.145,40.489673,9.145
2008,"Djibouti",0,1025496,42.590275,11.825138,42.590275,11.825138
2008,"Uganda",0,14953238,32.290275,1.373333,32.290275,1.373333
2008,"Kenya",64288,51390730,37.906193,-0.023559,37.906193,-0.023559
2008,"Seychelles",11136,0,55.491977,-4.679574,55.491977,-4.679574
2008,"Tanzania",0,16821631,34.888822,-6.369028,34.888822,-6.369028
2008,"Mauritius",2656,67518,57.552152,-20.348404,57.552152,-20.348404
2008,"Madagascar",0,32559827,46.869107,-18.766947,46.869107,-18.766947
2008,"Comoros",0,872359,43.3333,-11.6455,43.3333,-11.6455
2008,"South Africa",4571861,3931208,22.937506,-30.559482,22.937506,-30.559482
2008,"Namibia",27392,0,18.49041,-22.95764,18.49041,-22.95764
2008,"Zambia",0,797823,27.849332,-13.133897,27.849332,-13.133897
2008,"Swaziland",0,37445,31.465866,-26.522503,31.465866,-26.522503
2008,"Zimbabwe",0,633114,29.154857,-19.015438,29.154857,-19.015438
2008,"Malawi",0,4051111,34.301525,-13.254308,34.301525,-13.254308
2009,"Canada",1264717545,940283157,-106.346771,56.130366,-106.346771,56.130366
2009,"Mexico",239958562,745248798,-102.552784,23.634501,-102.552784,23.634501
2009,"Guatemala",6019117,354578642,-90.230759,15.783471,-90.230759,15.783471
2009,"Belize",2661313,4475,-88.49765,17.189877,-88.49765,17.189877
2009,"El Salvador",6198358,87298851,-88.89653,13.794185,-88.89653,13.794185
2009,"Honduras",4547802,78925327,-86.241905,15.199999,-86.241905,15.199999
2009,"Nicaragua",2343672,116550669,-85.207229,12.865416,-85.207229,12.865416
2009,"Costa Rica",10399366,163300690,-83.753428,9.748917,-83.753428,9.748917
2009,"Panama",15165125,8673294,-80.782127,8.537981,-80.782127,8.537981
2009,"Bermuda",3497004,0,-64.7505,32.3078,-64.7505,32.3078
2009,"Bahamas",5773210,0,-77.39628,25.03428,-77.39628,25.03428
2009,"Jamaica",6013802,6228484,-77.297508,18.109581,-77.297508,18.109581
2009,"Turks and Caicos Islands",142198,0,-71.797928,21.694025,-71.797928,21.694025
2009,"Cayman Islands",912480,6919,-81.2546,19.3133,-81.2546,19.3133
2009,"Haiti",487350,7132372,-72.285215,18.971187,-72.285215,18.971187
2009,"Dominican Republic",9337428,121621383,-70.162651,18.735693,-70.162651,18.735693
2009,"Anguilla",25746,0,-63.068615,18.220554,-63.068615,18.220554
2009,"British Virgin Islands",127322,0,-64.639968,18.420695,-64.639968,18.420695
2009,"St Kitts and Nevis",267573,0,-62.782998,17.357822,-62.782998,17.357822
2009,"Antigua and Barbuda",548315,0,-61.796428,17.060816,-61.796428,17.060816
2009,"Dominica",102884,3604,-61.370976,15.414999,-61.370976,15.414999
2009,"St Lucia",540954,76389,-60.978893,13.909444,-60.978893,13.909444
2009,"St Vincent and the Grenadines",148339,0,-61.1971628,13.2528179,-61.1971628,13.2528179
2009,"Grenada",114827,708656,-61.679,12.1165,-61.679,12.1165
2009,"Barbados",2875859,32650,-59.543198,13.193887,-59.543198,13.193887
2009,"Trinidad and Tobago",7497534,594988,-61.222503,10.691803,-61.222503,10.691803
2009,"Netherlands Antilles",2707893,4507,-68.2623822,12.2018902,-68.2623822,12.2018902
2009,"Aruba",2149169,0,-69.968338,12.52111,-69.968338,12.52111
2009,"Guadeloupe",42226,0,-61.551,16.265,-61.551,16.265
2009,"Martinique",23941,0,-61.024174,14.641528,-61.024174,14.641528
2009,"Colombia",18486659,824829044,-74.297333,4.570868,-74.297333,4.570868
2009,"Venezuela",16914554,2980565,-66.58973,6.42375,-66.58973,6.42375
2009,"Guyana",707161,17240,-58.93018,4.860416,-58.93018,4.860416
2009,"Suriname",489135,44290,-56.027783,3.919305,-56.027783,3.919305
2009,"Ecuador",3897899,201331023,-78.183406,-1.831239,-78.183406,-1.831239
2009,"Peru",18414811,235739072,-75.015152,-9.189967,-75.015152,-9.189967
2009,"Bolivia",1699089,5368705,-63.588653,-16.290154,-63.588653,-16.290154
2009,"Chile",7826892,14198240,-71.542969,-35.675147,-71.542969,-35.675147
2009,"Brazil",8685409,964814004,-51.92528,-14.235004,-51.92528,-14.235004
2009,"Paraguay",347518,808580,-58.443832,-23.442503,-58.443832,-23.442503
2009,"Uruguay",491896,894166,-55.765835,-32.522779,-55.765835,-32.522779
2009,"Argentina",2428713,56883737,-63.616672,-38.416097,-63.616672,-38.416097
2009,"Falkland Islands (Islas Malvinas)",8501,0,-59.523613,-51.796253,-59.523613,-51.796253
2009,"Iceland",716199,237863,-19.020835,64.963051,-19.020835,64.963051
2009,"Sweden",3411767,34707370,18.643501,60.128161,18.643501,60.128161
2009,"Norway",449305,386894,8.468946,60.472024,8.468946,60.472024
2009,"Finland",660892,324576,25.748151,61.92411,25.748151,61.92411
2009,"Denmark",1231376,2885600,9.501785,56.26392,9.501785,56.26392
2009,"United Kingdom",22926845,58009771,-3.435973,55.378051,-3.435973,55.378051
2009,"Ireland",898845,27456595,-7.6920536,53.1423672,-7.6920536,53.1423672
2009,"Netherlands",16923858,176318261,5.291266,52.132633,5.291266,52.132633
2009,"Belgium",3224115,89608521,4.469936,50.503887,4.469936,50.503887
2009,"Monaco",0,4703,7.4246158,43.7384176,7.4246158,43.7384176
2009,"France",3313587,64656102,2.213749,46.227638,2.213749,46.227638
2009,"Germany",11070885,265368970,10.451526,51.165691,10.451526,51.165691
2009,"Austria",52777,8468414,14.550072,47.516231,14.550072,47.516231
2009,"Czech Republic",134781,77579,15.472962,49.817492,15.472962,49.817492
2009,"Slovakia",49599,47418,19.699024,48.669026,19.699024,48.669026
2009,"Hungary",159109,1409361,19.503304,47.162494,19.503304,47.162494
2009,"Switzerland",805024,115502964,8.227512,46.818188,8.227512,46.818188
2009,"Estonia",0,2605,25.013607,58.595272,25.013607,58.595272
2009,"Latvia",640651,306659,24.603189,56.879635,24.603189,56.879635
2009,"Lithuania",33438,341612,23.881275,55.169438,23.881275,55.169438
2009,"Poland",5114822,18636916,19.145136,51.919438,19.145136,51.919438
2009,"Russia",14473012,3873214,105.318756,61.52401,105.318756,61.52401
2009,"Belarus",14390,266770,27.953389,53.709807,27.953389,53.709807
2009,"Ukraine",0,1941539,31.16558,48.379433,31.16558,48.379433
2009,"Armenia",0,39980,45.038189,40.069099,45.038189,40.069099
2009,"Azerbaijan",0,19619,47.576927,40.143105,47.576927,40.143105
2009,"Georgia",3000,1277326,-82.9000751,32.1656221,-82.9000751,32.1656221
2009,"Kazakhstan",10000,0,66.923684,48.019573,66.923684,48.019573
2009,"Kyrgyzstan",2531,0,74.766098,41.20438,74.766098,41.20438
2009,"Uzbekistan",5745,296600,64.585262,41.377491,64.585262,41.377491
2009,"Spain",3686521,70350085,-3.74922,40.463667,-3.74922,40.463667
2009,"Portugal",784930,1143428,-8.224454,39.399872,-8.224454,39.399872
2009,"Malta",39042,0,14.375416,35.937496,14.375416,35.937496
2009,"San Marino",18895,0,12.457777,43.94236,12.457777,43.94236
2009,"Italy",3065476,73348657,12.56738,41.87194,12.56738,41.87194
2009,"Croatia",41904,1907732,15.2,45.1,15.2,45.1
2009,"Slovenia",67798,172454,14.995463,46.151241,14.995463,46.151241
2009,"Bosnia and Herzegovina",0,1114214,17.679076,43.915886,17.679076,43.915886
2009,"Macedonia",0,502451,21.745275,41.608635,21.745275,41.608635
2009,"Serbia",282400,595686,21.005859,44.016521,21.005859,44.016521
2009,"Montenegro",102136,13924,19.37439,42.708678,19.37439,42.708678
2009,"Albania",0,430596,20.168331,41.153332,20.168331,41.153332
2009,"Greece",911448,3171162,21.824312,39.074208,21.824312,39.074208
2009,"Romania",119509,15108,24.96676,45.943161,24.96676,45.943161
2009,"Bulgaria",71264,1280213,25.48583,42.733883,25.48583,42.733883
2009,"Turkey",613603,22850438,35.243322,38.963745,35.243322,38.963745
2009,"Cyprus",137679,9591,33.429859,35.126413,33.429859,35.126413
2009,"Syria",0,5029916,38.996815,34.802075,38.996815,34.802075
2009,"Lebanon",787204,2108710,35.862285,33.854721,35.862285,33.854721
2009,"Iraq",5800,0,43.679291,33.223191,43.679291,33.223191
2009,"Iran",0,526124,53.688046,32.427908,53.688046,32.427908
2009,"Israel",2769236,16895733,34.851612,31.046051,34.851612,31.046051
2009,"West Bank Administered by Israel",0,53975,NA,NA,NA,NA
2009,"Jordan",3130166,572605,36.238414,30.585164,36.238414,30.585164
2009,"Kuwait",3394512,0,47.481766,29.31166,47.481766,29.31166
2009,"Saudi Arabia",15227685,44235,45.079162,23.885942,45.079162,23.885942
2009,"Qatar",1880972,0,51.183884,25.354826,51.183884,25.354826
2009,"United Arab Emirates",17717658,558260,53.847818,23.424076,53.847818,23.424076
2009,"Yemen",120171,1915380,48.516388,15.552727,48.516388,15.552727
2009,"Oman",443846,0,55.975413,21.4735329,55.975413,21.4735329
2009,"Bahrain",978803,0,50.5577,26.0667,50.5577,26.0667
2009,"Afghanistan",0,3154,67.709953,33.93911,67.709953,33.93911
2009,"India",2597416,169140383,78.96288,20.593684,78.96288,20.593684
2009,"Pakistan",134738,6600660,69.345116,30.375321,69.345116,30.375321
2009,"Nepal",66348,148238,84.124008,28.394857,84.124008,28.394857
2009,"Bangladesh",63006,242848,90.356331,23.684994,90.356331,23.684994
2009,"Sri Lanka",186488,26939922,80.771797,7.873054,80.771797,7.873054
2009,"Thailand",9360927,9917089,100.992541,15.870032,100.992541,15.870032
2009,"Vietnam",2050202,346591650,108.277199,14.058324,108.277199,14.058324
2009,"Laos",0,2626026,102.495496,19.85627,102.495496,19.85627
2009,"Cambodia",49297,0,104.990963,12.565679,104.990963,12.565679
2009,"Malaysia",14189770,281672801,101.975766,4.210484,101.975766,4.210484
2009,"Singapore",35658867,64478546,103.819836,1.352083,103.819836,1.352083
2009,"Indonesia",3734929,688920894,113.921327,-0.789275,113.921327,-0.789275
2009,"Timor-Leste",7550,0,125.727539,-8.874217,125.727539,-8.874217
2009,"Brunei",183778,0,114.727669,4.535277,114.727669,4.535277
2009,"Philippines",29957074,1991908,121.774017,12.879721,121.774017,12.879721
2009,"Macau",152911,0,113.543873,22.198745,113.543873,22.198745
2009,"China",35069203,174287745,104.195397,35.86166,104.195397,35.86166
2009,"Mongolia",7939,0,103.846656,46.862496,103.846656,46.862496
2009,"Korea, South",70624979,8928391,127.766922,35.907757,127.766922,35.907757
2009,"Hong Kong",18499485,1859602,114.109497,22.396428,114.109497,22.396428
2009,"Taiwan",29979262,6630849,120.960515,23.69781,120.960515,23.69781
2009,"Japan",92353549,33798727,138.252924,36.204824,138.252924,36.204824
2009,"Australia",15736458,478022,133.775136,-25.274398,133.775136,-25.274398
2009,"Papua New Guinea",4280,82711965,143.95555,-6.314993,143.95555,-6.314993
2009,"New Zealand",3140739,99498,174.885971,-40.900557,174.885971,-40.900557
2009,"Samoa",51874,0,-172.104629,-13.759029,-172.104629,-13.759029
2009,"Vanuatu",66755,0,166.959158,-15.376706,166.959158,-15.376706
2009,"New Caledonia",83262,0,165.618042,-20.904305,165.618042,-20.904305
2009,"Wallis and Futuna",0,22231,-178.1165,-14.2938,-178.1165,-14.2938
2009,"French Polynesia",536542,421581,-149.406843,-17.679742,-149.406843,-17.679742
2009,"Marshall Islands",79114,0,166.8417424,11.3246908,166.8417424,11.3246908
2009,"Micronesia",8701,0,158.2225229,6.8874581,158.2225229,6.8874581
2009,"Palau",88096,0,134.58252,7.51498,134.58252,7.51498
2009,"Fiji",42084,127568,178.065032,-17.713371,178.065032,-17.713371
2009,"Tonga",0,33475,-175.198242,-21.178986,-175.198242,-21.178986
2009,"Morocco",32301,4261437,-7.09262,31.791702,-7.09262,31.791702
2009,"Algeria",0,1381557,1.659626,28.033886,1.659626,28.033886
2009,"Tunisia",4856,3451,9.537499,33.886917,9.537499,33.886917
2009,"Libya",158220,0,17.228331,26.3351,17.228331,26.3351
2009,"Egypt",823125,5931301,30.802498,26.820553,30.802498,26.820553
2009,"Equatorial Guinea",75196,0,10.267895,1.650801,10.267895,1.650801
2009,"Cameroon",0,13884141,12.354722,7.369722,12.354722,7.369722
2009,"Senegal",0,5253,-14.452362,14.497401,-14.452362,14.497401
2009,"Mali",0,12100,-3.996166,17.570692,-3.996166,17.570692
2009,"Guinea",18000,52921,-9.696645,9.945587,-9.696645,9.945587
2009,"Sierra Leone",12013,89224,-11.779889,8.460555,-11.779889,8.460555
2009,"Cote d'Ivoire",313179,663120095,-5.54708,7.539989,-5.54708,7.539989
2009,"Ghana",276926,90771097,-1.023194,7.946527,-1.023194,7.946527
2009,"Togo",0,5796122,0.824782,8.619543,0.824782,8.619543
2009,"Nigeria",808043,46011713,8.675277,9.081999,8.675277,9.081999
2009,"Angola",44728,0,17.873887,-11.202692,17.873887,-11.202692
2009,"Guinea-Bissau",0,9483,-15.180413,11.803749,-15.180413,11.803749
2009,"Cabo Verde",2850,0,-23.6051868,15.120142,-23.6051868,15.120142
2009,"Sao Tome and Principe",3851,108225,6.613081,0.18636,6.613081,0.18636
2009,"Liberia",16017,110671,-9.429499,6.428055,-9.429499,6.428055
2009,"Congo (Kinshasa)",0,100153,21.758664,-4.038333,21.758664,-4.038333
2009,"Burundi",0,4176482,29.918886,-3.373056,29.918886,-3.373056
2009,"Rwanda",0,14028941,29.873888,-1.940278,29.873888,-1.940278
2009,"Ethiopia",0,39890138,40.489673,9.145,40.489673,9.145
2009,"Djibouti",0,183572,42.590275,11.825138,42.590275,11.825138
2009,"Uganda",0,24782750,32.290275,1.373333,32.290275,1.373333
2009,"Kenya",11650,47192266,37.906193,-0.023559,37.906193,-0.023559
2009,"Tanzania",3186,24720090,34.888822,-6.369028,34.888822,-6.369028
2009,"Mauritius",8550,0,57.552152,-20.348404,57.552152,-20.348404
2009,"Mozambique",0,129114,35.529562,-18.665695,35.529562,-18.665695
2009,"Madagascar",0,30386010,46.869107,-18.766947,46.869107,-18.766947
2009,"Comoros",0,1072942,43.3333,-11.6455,43.3333,-11.6455
2009,"South Africa",2175993,3020843,22.937506,-30.559482,22.937506,-30.559482
2009,"Namibia",34224,0,18.49041,-22.95764,18.49041,-22.95764
2009,"Zambia",0,682014,27.849332,-13.133897,27.849332,-13.133897
2009,"Swaziland",0,38309,31.465866,-26.522503,31.465866,-26.522503
2009,"Zimbabwe",0,507890,29.154857,-19.015438,29.154857,-19.015438
2009,"Malawi",0,6021381,34.301525,-13.254308,34.301525,-13.254308
2010,"Canada",1455290351,1272963876,-106.346771,56.130366,-106.346771,56.130366
2010,"Mexico",276038658,855497620,-102.552784,23.634501,-102.552784,23.634501
2010,"Guatemala",7213089,314202609,-90.230759,15.783471,-90.230759,15.783471
2010,"Belize",3017220,0,-88.49765,17.189877,-88.49765,17.189877
2010,"El Salvador",9582014,82468585,-88.89653,13.794185,-88.89653,13.794185
2010,"Honduras",4305249,80637864,-86.241905,15.199999,-86.241905,15.199999
2010,"Nicaragua",1938913,169808233,-85.207229,12.865416,-85.207229,12.865416
2010,"Costa Rica",13780149,171308346,-83.753428,9.748917,-83.753428,9.748917
2010,"Panama",26864762,8122973,-80.782127,8.537981,-80.782127,8.537981
2010,"Bermuda",3432694,0,-64.7505,32.3078,-64.7505,32.3078
2010,"Bahamas",5796773,0,-77.39628,25.03428,-77.39628,25.03428
2010,"Jamaica",6907557,6422923,-77.297508,18.109581,-77.297508,18.109581
2010,"Turks and Caicos Islands",240163,26676,-71.797928,21.694025,-71.797928,21.694025
2010,"Cayman Islands",1164982,0,-81.2546,19.3133,-81.2546,19.3133
2010,"Haiti",292658,4294744,-72.285215,18.971187,-72.285215,18.971187
2010,"Dominican Republic",10005042,66190779,-70.162651,18.735693,-70.162651,18.735693
2010,"Anguilla",54158,0,-63.068615,18.220554,-63.068615,18.220554
